#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
3124,DOC,"Healthpeak Properties, Inc.",12664965120,18.23,18.54,-0.31,-1.67,4857900,6534670,0.74,113852631,1.97,53.57,17.92,17.81,18.53,18.69,18.89,16.64,23.26,Real Estate,REIT - Healthcare Facilities,NYQ,0,0,0,1,1,0,-5,76,22,49,47,62,68,19,31,34,13,76,62
3125,FDX,FedEx Corporation,55265906688,230.66,233.98,-3.32,-1.42,1719900,2205390,0.78,496910343,2.25,15.86,231.11,227.62,237.74,241.99,244.41,194.3,313.84,Industrials,Integrated Freight & Logistics,NYQ,0,0,0,1,0,0,-5,19,22,24,57,73,60,51,20,19,4,117,53
3126,SHO,"Sunstone Hotel Investors, Inc.",1771833728,8.91,9.1,-0.19,-2.09,1390000,2503814,0.46,21844937,2.61,37.5,8.88,8.84,9.34,9.48,9.63,7.45,12.41,Real Estate,REIT - Hotel & Motel,NYQ,0,0,0,1,1,0,-5,38,22,26,75,50,70,47,14,26,13,98,3
3127,YETI,"YETI Holdings, Inc.",2720489216,32.85,31.89,0.96,3.01,2648700,2389040,1.11,73405944,3.12,31.48,31.74,31.37,33.32,34.28,34.9,26.61,45.25,Consumer Cyclical,Leisure,NYQ,1,0,0,1,0,0,-5,90,22,21,25,26,80,58,23,21,8,73,43
3128,ACTG,Acacia Research Corporation,351988416,3.66,3.77,-0.11,-2.92,234400,215656,1.09,798323,3.4,58.82,3.73,3.68,3.84,3.94,3.99,2.7,5.7,Industrials,Business Equipment & Supplies,NMS,1,0,0,0,1,0,-5,14,22,11,26,84,30,69,20,12,4,145,123
3129,BFS,"Saul Centers, Inc.",1136010624,33.19,34.57,-1.38,-3.99,60700,58994,0.73,2014668,2.59,95.4,34.52,34.34,34.97,35.2,35.33,31.25,42.39,Real Estate,REIT - Retail,NYQ,0,0,0,1,0,0,-5,5,22,43,35,38,20,26,30,31,13,107,121
3130,FORM,"FormFactor, Inc.",2693827328,34.95,34.74,0.21,0.6,402500,622752,0.65,20526788,3.35,46.73,34.74,33.43,35.0,36.24,36.54,22.58,62.38,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,0,0,-5,33,22,8,31,94,62,77,16,8,1,77,1
3131,SFL,SFL Corporation Ltd.,1189226624,8.91,9.08,-0.17,-1.87,772500,1106450,0.7,9576202,2.47,35.14,8.81,8.67,8.99,9.2,9.3,6.78,14.05,Industrials,Marine Shipping,NYQ,0,0,0,0,1,0,-5,48,22,16,30,80,61,63,19,16,4,122,116
3132,WTTR,"Select Water Solutions, Inc.",1120403712,9.32,9.28,0.04,0.43,1110700,1125596,0.99,9837740,3.62,24.32,9.16,9.05,9.86,10.04,10.23,7.2,15.14,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,1,1,0,-5,57,22,18,91,87,54,60,8,29,12,102,138
3133,COP,ConocoPhillips,116836048896,92.55,94.17,-1.62,-1.72,4150300,8342844,0.38,755871223,2.44,24.57,92.83,91.87,94.84,96.55,97.32,79.88,118.4,Energy,Oil & Gas E&P,NYQ,0,0,0,1,0,0,-5,29,22,26,22,26,15,47,27,24,12,126,146
3134,HTO,H2O America,1714614272,50.16,52.05,-1.89,-3.63,365500,246258,1.48,12888611,2.45,100.0,52.03,52.39,52.72,53.06,53.26,44.91,62.18,Utilities,Utilities - Regulated Water,NMS,0,0,0,1,0,0,-5,5,22,80,12,26,13,9,72,27,6,124,139
3135,MVF,"BlackRock MuniVest Fund, Inc.",374975488,6.54,6.54,-0.0,-0.06,71400,100114,0.71,664827,0.69,50.0,6.59,6.65,6.79,6.8,6.85,6.5,7.64,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,-5,5,22,53,55,66,26,18,33,34,7,79,82
3136,TEO,Telecom Argentina S.A.,2583996160,9.09,8.54,0.55,6.44,320900,209578,1.5,2030513,4.03,100.0,9.0,9.5,10.1,10.02,10.27,5.52,15.54,Communication Services,Telecom Services,NYQ,1,0,0,1,0,0,-5,67,22,91,96,70,18,4,9,78,2,37,69
3137,TRAK,"ReposiTrak, Inc.",335371936,18.35,18.94,-0.59,-3.12,67400,48504,1.23,997618,3.69,48.82,19.74,20.35,20.4,20.04,20.14,15.72,25.01,Technology,Software - Application,NYQ,0,0,0,0,0,0,-5,5,22,68,47,38,6,10,25,45,1,69,75
3138,CDRE,"Cadre Holdings, Inc.",1299480832,31.96,33.45,-1.49,-4.45,522400,317602,1.38,10666384,2.53,100.0,32.71,32.86,33.19,33.26,33.41,27.07,40.28,Industrials,Aerospace & Defense,NYQ,0,0,0,0,0,0,-5,10,22,41,22,79,10,38,52,26,4,7,59
3139,ARDT,"Ardent Health, Inc.",1991172480,13.92,14.49,-0.57,-3.93,445600,313222,1.21,4383623,3.31,100.0,13.77,13.77,14.38,14.69,14.95,11.31,20.72,Healthcare,Medical Care Facilities,NYQ,1,0,0,1,0,0,-5,86,22,19,30,38,69,54,22,26,9,115,128
3140,PRKS,United Parks & Resorts Inc.,2533769984,46.09,47.3,-1.21,-2.56,660100,753758,0.84,34855656,3.07,20.88,46.88,46.25,48.04,48.73,49.18,37.68,60.83,Consumer Cyclical,Leisure,NYQ,0,0,0,0,0,0,-5,24,22,25,62,60,85,47,20,21,8,73,43
3141,RNG,"RingCentral, Inc.",2338176256,25.85,26.5,-0.65,-2.45,1178900,1194440,0.73,32769091,3.45,64.86,27.72,27.35,28.77,29.45,29.79,20.59,42.19,Technology,Software - Application,NYQ,0,0,0,0,0,0,-5,5,22,19,61,15,31,59,15,23,1,69,75
3142,BFAM,Bright Horizons Family Solutions Inc.,6518299648,113.85,115.32,-1.47,-1.27,297200,505634,0.42,62403303,2.05,21.78,119.49,121.59,121.78,121.01,121.27,103.75,141.9,Consumer Cyclical,Personal Services,NYQ,0,0,0,0,0,0,-5,5,22,68,39,71,9,15,41,40,8,88,132
3143,SCL,Stepan Company,1277260032,56.57,58.32,-1.75,-3.0,104200,110288,0.65,6090125,2.65,46.53,57.05,55.83,59.07,61.41,62.45,44.23,94.77,Basic Materials,Specialty Chemicals,NYQ,0,0,0,1,1,0,-5,33,22,15,8,53,62,65,29,11,5,110,45
3144,MYN,"BlackRock MuniYield New York Quality Fund, Inc.",358228448,9.35,9.41,-0.06,-0.62,70000,80168,0.87,760243,0.7,62.5,9.46,9.5,9.65,9.68,9.73,9.21,10.87,Financial Services,Asset Management,NYQ,0,0,0,1,0,0,-5,5,22,53,39,38,38,17,34,32,7,79,82
3145,UHS,"Universal Health Services, Inc.",11402084352,176.94,183.45,-6.51,-3.55,582300,826250,0.7,150255414,3.08,68.31,180.88,181.06,184.07,184.72,185.96,153.99,243.25,Healthcare,Medical Care Facilities,NYQ,0,0,0,1,0,0,-5,10,22,51,39,77,60,19,34,36,9,115,128
3146,ACVA,ACV Auctions Inc.,2861603840,15.86,16.33,-0.47,-2.88,1017300,1671662,0.61,27256324,3.07,60.0,16.19,16.13,16.88,17.13,17.37,11.88,23.46,Consumer Cyclical,Auto & Truck Dealerships,NYQ,1,0,0,0,0,0,-5,5,22,22,81,48,58,52,12,30,8,46,58
3147,REXR,"Rexford Industrial Realty, Inc.",8882936832,36.2,37.07,-0.87,-2.35,6051800,2863072,1.8,101915253,2.36,67.4,36.38,35.94,37.42,38.38,38.82,29.68,52.61,Real Estate,REIT - Industrial,NYQ,1,0,1,0,0,0,-5,10,22,24,10,29,44,54,35,18,13,116,126
3148,OXLC,Oxford Lane Capital Corp.,2003455872,4.16,4.16,-0.0,-0.0,3961600,5205866,0.75,22620956,1.71,9.09,4.18,4.27,4.38,4.38,4.43,3.91,5.68,Financial Services,Asset Management,NGM,0,0,0,1,0,0,-5,38,22,53,66,80,21,18,28,31,7,79,82
3149,UNF,UniFirst Corporation,3222014208,173.76,178.09,-4.33,-2.43,117300,120764,0.97,22070458,2.76,13.8,179.06,182.24,186.72,186.5,187.94,156.34,243.7,Industrials,Specialty Business Services,NYQ,0,0,0,1,0,0,-5,29,22,46,85,55,12,19,12,53,4,78,64
3150,ITGR,Integer Holdings Corporation,4097716480,117.44,119.47,-2.03,-1.7,409500,457390,0.42,54821880,2.03,32.58,119.91,120.25,122.88,122.77,123.38,104.93,146.36,Healthcare,Medical Devices,NYQ,0,0,0,0,0,0,-5,10,22,46,75,79,29,19,22,38,9,114,117
3151,IEX,IDEX Corporation,13557989376,179.47,180.87,-1.4,-0.77,766800,660874,1.03,118937800,1.97,20.45,179.69,179.71,187.29,190.53,193.26,153.36,238.22,Industrials,Specialty Industrial Machinery,NYQ,1,0,0,0,0,0,-5,38,22,28,35,21,51,44,22,28,4,34,27
3152,WDAY,"Workday, Inc.",59962773504,224.92,224.76,0.16,0.07,1880600,2254764,0.83,554033624,2.18,10.96,236.71,242.0,246.65,247.26,249.69,199.81,294.0,Technology,Software - Application,NMS,0,0,0,1,0,0,-5,14,22,46,39,19,8,15,28,38,1,69,75
3153,PLYM,"Plymouth Industrial REIT, Inc.",729245120,15.84,16.08,-0.24,-1.49,371500,372802,0.81,5958993,2.38,31.3,16.07,15.95,16.51,16.94,17.13,12.7,24.71,Real Estate,REIT - Industrial,NYQ,0,0,1,1,0,0,-5,5,22,22,10,51,27,55,37,16,13,116,126
3154,FUL,H.B. Fuller Company,3277227520,60.73,62.29,-1.56,-2.5,461100,428372,1.08,25037421,2.74,45.45,60.32,58.26,60.34,62.12,62.62,47.56,87.67,Basic Materials,Specialty Chemicals,NYQ,0,0,0,1,1,1,-5,48,22,22,10,58,85,56,35,16,5,110,45
3155,LMAT,"LeMaitre Vascular, Inc.",1899957120,82.23,84.09,-1.86,-2.21,135000,175766,0.69,14443695,2.53,62.7,83.45,83.68,86.03,85.78,86.31,71.42,109.58,Healthcare,Medical Instruments & Supplies,NGM,0,0,0,1,0,0,-5,5,22,63,85,90,51,17,23,36,9,131,103
3156,ADUS,Addus HomeCare Corporation,2013413504,109.43,111.75,-2.32,-2.08,141500,162984,0.84,18271997,2.5,54.12,112.34,111.16,111.53,111.89,111.65,88.96,136.72,Healthcare,Medical Care Facilities,NMS,0,0,0,1,0,0,-5,5,22,35,75,87,21,45,22,29,9,115,128
3157,FELE,"Franklin Electric Co., Inc.",4081289216,89.51,90.89,-1.38,-1.52,178600,267472,0.62,23612491,2.12,38.63,90.19,89.55,92.86,93.98,94.84,78.87,111.94,Industrials,Specialty Industrial Machinery,NMS,0,0,0,0,1,0,-5,14,22,45,30,47,69,33,31,30,4,34,27
3158,MMYT,MakeMyTrip Limited,8849659904,93.01,90.96,2.05,2.25,1653800,1340164,0.99,129386935,3.53,42.89,95.05,97.75,99.5,97.97,98.73,76.95,123.0,Consumer Cyclical,Travel Services,NMS,0,0,0,0,0,0,-5,19,22,81,91,98,12,13,29,54,8,17,5
3159,GENC,"Gencor Industries, Inc.",205500960,14.02,14.83,-0.81,-5.46,27000,22332,1.21,316462,4.66,40.79,14.61,14.15,14.77,15.23,15.36,10.8,24.88,Industrials,Farm & Heavy Construction Machinery,ASE,0,0,0,0,0,0,-5,5,22,15,15,38,38,26,24,14,4,33,49
3160,NFGC,New Found Gold Corp.,360019904,1.56,1.6,-0.04,-2.5,493000,1262586,0.38,1783602,4.42,60.0,1.46,1.43,1.61,1.77,1.84,0.93,3.57,Basic Materials,Gold,ASE,0,0,1,0,0,0,-5,81,22,3,3,9,56,84,23,4,5,8,125
3161,MORN,"Morningstar, Inc.",12103550976,286.48,294.23,-7.75,-2.63,383700,239318,1.6,72929725,2.21,33.04,301.86,302.07,305.49,305.66,306.13,250.34,365.0,Financial Services,Financial Data & Stock Exchanges,NMS,0,0,0,0,0,0,-5,5,22,36,57,71,16,35,26,34,7,48,56
3162,UTZ,"Utz Brands, Inc.",1179046656,13.7,13.91,-0.21,-1.51,899500,1195476,0.6,15303868,2.96,16.79,13.26,13.17,13.8,14.13,14.35,11.53,18.89,Consumer Defensive,Packaged Foods,NYQ,0,0,0,1,0,0,-5,76,22,38,14,26,66,32,40,31,11,133,120
3163,SWK,"Stanley Black & Decker, Inc.",10798967808,69.8,71.58,-1.78,-2.49,1704300,2593056,0.66,173142801,2.76,47.61,69.52,68.32,73.33,75.56,77.03,53.91,110.88,Industrials,Tools & Accessories,NYQ,0,0,0,1,1,0,-5,62,22,15,15,25,72,63,24,22,4,83,17
3164,TTC,The Toro Company,7168499712,72.64,73.72,-1.08,-1.47,634100,957656,0.53,69208534,2.3,34.13,72.96,72.51,75.09,76.57,77.53,62.34,100.93,Industrials,Tools & Accessories,NYQ,0,0,0,0,0,0,-5,48,22,31,24,48,77,45,28,20,4,83,17
3165,ILMN,"Illumina, Inc.",15378845696,97.15,98.53,-1.38,-1.4,1984100,2314844,0.86,202156082,3.17,42.89,94.99,90.49,97.83,102.35,103.84,68.7,156.66,Healthcare,Diagnostics & Research,NMS,0,0,0,1,0,0,-5,62,22,7,59,13,84,78,7,23,9,128,115
3166,SUPV,Grupo Supervielle S.A.,896097216,10.1,9.94,0.16,1.61,1058500,1114310,0.9,14205375,5.16,36.23,10.89,12.05,12.57,12.12,12.44,5.0,19.75,Financial Services,Banks - Regional,NYQ,1,0,0,0,0,0,-5,14,22,97,99,98,5,1,3,90,7,52,61
3167,ATKR,Atkore Inc.,2448153856,72.75,73.8,-1.05,-1.42,352900,423904,0.57,29289383,2.73,54.02,72.16,69.55,73.81,78.85,80.41,49.92,153.32,Industrials,Electrical Equipment & Parts,NYQ,0,0,0,0,1,0,-5,57,22,7,6,16,80,75,22,5,4,27,16
3168,HPP,"Hudson Pacific Properties, Inc.",1067975936,2.78,2.85,-0.07,-2.46,6616000,8460296,0.72,22179129,4.87,57.14,2.69,2.56,2.89,3.15,3.24,1.78,6.29,Real Estate,REIT - Office,NYQ,0,0,1,1,1,0,-5,52,22,9,1,13,51,73,71,5,13,65,109
3169,LAND,Gladstone Land Corporation,369807648,10.22,10.58,-0.36,-3.4,261700,322210,0.76,3211134,2.5,86.39,10.33,10.15,10.52,10.8,10.9,8.66,15.36,Real Estate,REIT - Specialty,NGM,0,0,0,1,0,0,-5,5,22,26,10,55,51,51,52,16,13,84,85
3170,MSI,"Motorola Solutions, Inc.",68223578112,408.73,413.62,-4.89,-1.18,817800,971712,0.67,403249671,1.48,63.84,416.48,417.76,425.09,423.03,424.58,385.17,507.82,Technology,Communication Equipment,NYQ,0,0,0,1,0,0,-5,5,22,75,79,82,45,14,26,57,1,9,18
3171,CCD,Calamos Dynamic Convertible and Income Fund,548402816,20.27,20.23,0.04,0.2,105200,87182,0.92,1759596,0.97,52.91,20.06,20.22,20.87,20.92,21.15,18.12,26.16,Financial Services,Asset Management,NGM,0,0,1,0,0,0,-5,76,22,45,47,38,38,26,26,37,7,79,82
3172,MTD,Mettler-Toledo International Inc.,24285949952,1168.56,1193.89,-25.33,-2.12,164500,187050,0.88,216825505,2.59,52.08,1191.17,1173.63,1201.44,1217.71,1223.83,946.69,1546.93,Healthcare,Diagnostics & Research,NYQ,0,0,0,1,1,0,-5,5,22,27,24,62,50,46,29,25,9,128,115
3173,EIC,Eagle Point Income Company Inc.,343793248,13.53,13.52,0.01,0.07,170500,313348,0.54,4209919,1.45,51.14,13.62,13.7,14.04,14.03,14.13,12.63,16.71,Financial Services,Asset Management,NYQ,0,0,1,1,0,1,-5,10,22,51,70,73,60,17,26,36,7,79,82
3174,LOCO,"El Pollo Loco Holdings, Inc.",314045472,10.45,10.79,-0.34,-3.15,498300,356498,1.39,3711687,3.48,24.71,10.88,10.58,10.75,10.84,10.81,8.29,14.25,Consumer Cyclical,Restaurants,NMS,0,0,0,0,0,1,-5,5,22,36,57,82,52,43,28,33,8,85,105
3175,MKTX,MarketAxess Holdings Inc.,8045989888,214.55,217.25,-2.7,-1.24,304800,485106,0.63,106606850,1.92,18.66,219.32,219.38,221.39,222.92,223.56,186.84,296.68,Financial Services,Capital Markets,NMS,0,0,1,0,0,0,-5,5,22,63,21,19,14,15,41,53,7,10,13
3176,FRT,Federal Realty Investment Trust,8077846016,92.99,94.97,-1.98,-2.08,835300,700356,1.0,66153923,1.65,91.51,94.4,94.55,97.46,98.28,99.14,80.65,118.34,Real Estate,REIT - Retail,NYQ,1,0,1,0,0,0,-5,5,22,40,37,60,27,36,29,30,13,107,121
3177,CNA,CNA Financial Corporation,11726052352,43.33,44.17,-0.84,-1.9,609100,458494,1.33,21180089,1.7,26.89,45.21,46.12,46.4,46.0,46.18,43.33,52.36,Financial Services,Insurance - Property & Casualty,NYQ,1,0,0,0,0,0,-5,5,22,83,59,78,14,8,41,39,7,59,143
3178,HSY,The Hershey Company,33006219264,162.91,164.91,-2.0,-1.21,1659600,1812910,0.81,299224391,2.42,12.31,167.63,166.53,167.59,169.41,169.45,140.13,208.03,Consumer Defensive,Confectioners,NYQ,0,0,0,1,0,0,-5,10,22,56,17,24,18,15,62,28,11,81,98
3179,RMR,The RMR Group Inc.,290625376,17.22,17.66,-0.44,-2.49,97500,124518,0.76,1946051,2.51,46.72,16.87,16.3,17.18,17.76,17.95,13.48,26.43,Real Estate,Real Estate Services,NCM,0,0,0,1,1,0,-5,67,22,18,11,47,79,60,29,18,13,99,66
3180,NATL,NCR Atleos Corporation,1947273600,26.51,29.94,-3.43,-11.46,1562300,460452,3.39,12924262,3.93,100.0,28.78,28.17,28.18,28.09,27.9,22.3,35.5,Technology,Software - Application,NYQ,1,0,0,0,0,0,-5,5,22,40,84,87,25,41,18,27,1,69,75
3181,CRM,"Salesforce, Inc.",246246473728,257.58,259.68,-2.1,-0.81,5195800,7746320,0.52,2095917086,2.3,24.27,266.5,269.53,280.31,281.37,284.64,230.0,369.0,Technology,Software - Application,NYQ,0,0,0,1,0,0,-5,10,22,38,76,29,32,35,16,53,1,69,75
3182,ALC,Alcon Inc.,42592436224,85.95,87.32,-1.37,-1.57,967100,1679190,0.58,148297586,1.45,72.13,87.39,88.22,89.29,89.21,89.68,80.48,101.1,Healthcare,Medical Instruments & Supplies,NYQ,0,0,0,0,0,0,-5,5,22,77,30,66,31,13,57,33,9,131,103
3183,PLUG,Plug Power Inc.,1755430272,1.53,1.57,-0.04,-2.55,60914900,124715576,0.47,130076255,9.87,25.71,1.39,1.25,1.5,1.74,1.82,0.69,3.34,Industrials,Electrical Equipment & Parts,NCM,1,0,0,1,1,1,-5,81,22,2,71,4,92,87,3,5,4,27,16
3184,REPX,"Riley Exploration Permian, Inc.",559824640,25.42,27.23,-1.81,-6.65,152800,106154,1.26,2860030,4.1,100.0,27.07,27.09,27.91,28.04,28.23,21.98,37.55,Energy,Oil & Gas E&P,ASE,0,0,0,1,0,0,-5,5,22,27,83,53,5,46,11,28,12,126,146
3185,ULCC,"Frontier Group Holdings, Inc.",929281152,4.08,4.15,-0.07,-1.69,2223400,3678178,0.53,14059790,5.42,24.39,3.94,4.0,4.82,5.04,5.31,2.79,10.26,Industrials,Airlines,NMS,1,0,0,1,0,0,-5,81,22,6,92,4,92,78,2,35,4,42,15
3186,AVAH,Aveanna Healthcare Holdings Inc.,833363136,4.04,4.07,-0.03,-0.74,560500,577282,0.96,3013247,5.42,13.51,4.58,4.84,4.83,4.71,4.74,2.61,6.19,Healthcare,Medical Care Facilities,NMS,0,0,0,1,0,1,-5,5,22,92,90,96,2,5,27,78,9,115,128
3187,UTMD,"Utah Medical Products, Inc.",181672384,55.93,56.69,-0.76,-1.34,18700,16562,1.13,914103,2.5,41.98,56.43,55.79,57.6,59.02,59.62,51.26,77.33,Healthcare,Medical Instruments & Supplies,NMS,0,0,0,1,0,0,-5,5,22,31,19,15,38,26,30,23,9,131,103
3188,MKC,"McCormick & Company, Incorporated",18978332672,70.75,71.96,-1.21,-1.68,2276200,2444064,0.72,180151792,2.14,39.11,73.37,74.03,75.18,75.19,75.52,69.98,86.24,Consumer Defensive,Packaged Foods,NYQ,0,0,0,1,0,0,-5,5,22,79,37,47,17,10,52,52,11,133,120
3189,CNS,"Cohen & Steers, Inc.",3787754752,74.3,77.06,-2.76,-3.58,217100,181380,1.2,14037072,2.59,66.15,76.59,77.09,80.19,80.53,81.45,68.99,110.67,Financial Services,Asset Management,NYQ,0,0,0,0,0,0,-5,5,22,46,70,71,25,33,25,50,7,79,82
3190,RTO,Rentokil Initial plc,11537366016,22.81,23.12,-0.31,-1.34,470600,618248,0.66,14628016,1.48,100.0,23.5,23.49,23.93,24.37,24.54,19.6,34.07,Industrials,Specialty Business Services,NYQ,0,0,0,1,0,0,-5,5,22,41,24,29,22,36,36,18,4,78,64
3191,GTY,Getty Realty Corp.,1496931328,27.0,27.92,-0.92,-3.3,443200,355720,1.25,9977496,2.16,100.0,27.79,28.1,28.61,28.61,28.78,26.65,33.85,Real Estate,REIT - Retail,NYQ,0,0,0,1,0,0,-5,5,22,68,59,50,13,14,31,40,13,107,121
3192,POR,Portland General Electric Company,4424365568,40.4,41.21,-0.81,-1.97,1205100,1078322,1.06,44148974,1.68,75.88,40.8,41.06,41.88,42.04,42.36,39.55,49.85,Utilities,Utilities - Regulated Electric,NYQ,0,0,1,1,0,0,-5,5,22,75,30,56,32,12,56,34,6,43,122
3193,OBE,Obsidian Energy Ltd.,380645248,5.36,5.47,-0.11,-2.01,211500,430832,0.46,2226309,4.43,2.56,5.59,5.39,5.42,5.55,5.52,3.88,7.66,Energy,Oil & Gas E&P,ASE,0,0,0,0,1,0,-6,5,21,15,19,38,6,57,25,14,12,126,146
3194,ENTG,"Entegris, Inc.",13242957824,87.47,86.23,1.24,1.44,2195500,3559294,0.62,279136609,3.59,19.09,83.3,81.29,88.58,92.22,94.27,60.75,147.4,Technology,Semiconductor Equipment & Materials,NMS,0,0,0,1,1,0,-6,95,21,10,14,78,90,67,25,9,1,77,1
3195,LILA,Liberty Latin America Ltd.,1255687680,6.24,6.3,-0.06,-0.95,1149200,519706,2.16,2766726,3.64,60.53,6.0,5.76,6.24,6.51,6.61,4.26,10.82,Communication Services,Telecom Services,NMS,0,0,0,1,0,0,-6,71,21,15,9,86,92,67,41,10,2,37,69
3196,GCO,Genesco Inc.,242307424,22.48,23.17,-0.69,-2.98,176100,256910,0.59,5656309,4.67,25.35,22.19,22.27,25.58,26.49,27.5,16.19,44.8,Consumer Cyclical,Apparel Retail,NYQ,0,0,0,1,0,1,-6,67,21,9,93,29,82,72,3,21,8,127,48
3197,AIN,Albany International Corp.,2048333568,67.82,69.53,-1.71,-2.46,174400,275944,0.4,18742550,2.25,87.69,69.44,68.71,71.74,73.44,74.27,57.71,95.47,Consumer Cyclical,Textile Manufacturing,NYQ,0,0,0,0,0,0,-6,5,21,30,35,25,49,41,21,19,8,144,80
3198,CWT,California Water Service Group,2709843968,45.49,46.74,-1.25,-2.67,324600,338814,0.96,15794870,2.09,47.27,46.12,46.56,47.16,47.37,47.67,41.64,56.25,Utilities,Utilities - Regulated Water,NYQ,0,0,1,0,0,0,-6,5,21,84,17,58,25,8,68,28,6,124,139
3199,CTS,CTS Corporation,1234747136,41.14,41.57,-0.43,-1.03,266800,169322,1.04,7102322,2.47,100.0,42.48,42.1,43.8,44.48,44.88,34.02,59.68,Technology,Electronic Components,NYQ,0,0,0,0,0,0,-6,5,21,24,64,74,44,52,18,20,1,15,24
3200,FRPH,"FRP Holdings, Inc.",508294784,26.63,26.97,-0.34,-1.26,57900,48728,1.11,1321673,2.21,37.1,26.99,27.19,28.19,28.48,28.81,25.37,33.0,Real Estate,Real Estate Services,NMS,0,0,1,1,0,0,-6,10,21,43,35,38,28,18,28,29,13,99,66
3201,CCCS,CCC Intelligent Solutions Holdings Inc.,6221526016,9.44,9.61,-0.17,-1.77,3173600,8408138,0.38,76198590,2.67,37.93,9.44,9.28,9.73,9.95,10.06,8.14,12.88,Technology,Software - Application,NMS,0,0,0,0,1,0,-6,19,21,30,47,25,74,43,21,24,1,69,75
3202,KWR,Quaker Chemical Corporation,2111075584,119.4,126.37,-6.97,-5.52,319100,185164,1.72,21181738,3.39,67.62,120.72,117.0,125.79,131.42,133.94,95.91,193.74,Basic Materials,Specialty Chemicals,NYQ,0,0,0,1,1,0,-6,48,21,16,6,21,62,60,30,13,5,110,45
3203,HFFG,HF Foods Group Inc.,170707328,3.22,3.28,-0.06,-1.83,62600,103082,0.59,388577,5.84,16.39,3.32,3.46,3.44,3.44,3.48,1.7,4.93,Consumer Defensive,Food Distribution,NCM,0,0,0,1,0,0,-6,29,21,91,13,9,11,3,70,40,11,31,63
3204,ELS,"Equity LifeStyle Properties, Inc.",12237901824,61.1,61.91,-0.81,-1.31,2718200,1334500,1.69,83490419,1.73,51.22,61.97,62.61,64.16,64.48,65.03,58.86,76.6,Real Estate,REIT - Residential,NYQ,0,0,1,0,0,0,-6,5,21,68,37,51,27,12,34,34,13,118,133
3205,BHK,BlackRock Core Bond Trust,687574400,9.52,9.53,-0.01,-0.06,330100,297684,1.11,2920240,0.9,41.67,9.68,9.82,10.07,10.09,10.18,9.49,12.1,Financial Services,Asset Management,NYQ,0,0,1,0,0,0,-6,5,21,60,31,62,22,14,38,34,7,79,82
3206,HCKT,"The Hackett Group, Inc.",658746880,23.82,24.62,-0.8,-3.25,242000,208496,0.89,5172899,2.57,59.22,24.94,25.23,26.4,26.42,26.75,21.44,34.02,Technology,Information Technology Services,NMS,0,0,0,1,1,0,-6,5,21,78,84,26,29,9,17,60,1,82,91
3207,KMB,Kimberly-Clark Corporation,42057678848,126.75,127.46,-0.71,-0.56,2226500,2381144,0.91,317461723,1.53,24.55,130.6,132.43,133.32,132.94,133.65,124.1,150.45,Consumer Defensive,Household & Personal Products,NMS,0,0,1,1,0,0,-6,5,21,82,31,70,20,8,57,32,11,95,113
3208,FIHL,Fidelis Insurance Holdings Limited,1718608512,15.75,16.06,-0.31,-1.93,513800,675740,0.5,11257695,2.68,35.85,16.19,16.39,16.56,16.58,16.69,14.17,21.32,Financial Services,Insurance - Diversified,NYQ,0,0,0,1,0,0,-6,10,21,46,47,71,21,16,35,31,7,72,134
3209,LSAK,"Lesaka Technologies, Inc.",366434816,4.51,4.71,-0.2,-4.25,12600,26776,0.47,114924,5.02,65.71,4.47,4.41,4.57,4.6,4.64,3.39,5.6,Technology,Software - Infrastructure,NMS,0,0,0,0,1,0,-6,52,21,49,47,38,38,26,22,32,1,44,86
3210,WIT,Wipro Limited,31223142400,2.9,2.88,0.02,0.69,10711500,5325978,2.01,15694999,1.6,15.38,2.99,2.98,3.07,3.08,3.09,2.63,3.79,Technology,Information Technology Services,NYQ,0,0,0,1,0,0,-6,10,21,43,78,81,23,36,22,27,1,82,91
3211,SJM,The J. M. Smucker Company,11132475392,104.35,104.71,-0.36,-0.34,1945300,2012360,0.91,205484584,2.15,19.46,102.8,104.96,108.14,109.0,110.9,93.3,125.42,Consumer Defensive,Packaged Foods,NYQ,1,0,0,1,0,0,-6,90,21,83,21,21,79,8,60,35,11,133,120
3212,MMC,"Marsh & McLennan Companies, Inc.",103916331008,210.9,213.57,-2.67,-1.25,2968300,2111632,1.41,467453868,1.59,20.17,216.12,220.46,222.61,221.43,222.8,207.21,248.0,Financial Services,Insurance Brokers,NYQ,0,0,1,1,0,0,-6,5,21,84,47,68,21,7,52,38,7,138,131
