#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
3048,CPAC,Cementos Pacasmayo S.A.A.,508642176,6.0,5.99,0.01,0.17,600,4074,0.16,23040,1.72,0.0,5.88,5.79,5.66,5.6,5.52,5.1,6.65,Basic Materials,Building Materials,NYQ,1,0,1,1,0,1,0,24,42,50,44,44,37,41,52,41,8,80,141
3049,ASPN,"Aspen Aerogels, Inc.",483185472,5.88,6.15,-0.27,-4.39,2759600,1921176,1.44,10939535,4.8,36.84,6.0,6.17,9.24,10.55,11.56,4.16,33.15,Industrials,Building Products & Equipment,NYQ,0,0,1,1,0,0,-45,10,1,1,2,99,25,14,2,1,6,98,37
3050,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",507676832,11.91,11.86,0.05,0.42,402800,187242,1.25,2122368,2.92,7.94,11.69,11.47,11.27,11.18,11.05,8.92,14.39,Financial Services,Banks - Regional,NMS,1,0,0,1,0,0,14,24,72,74,72,20,37,66,62,82,7,55,76
3051,ASM,Avino Silver & Gold Mines Ltd.,501279648,3.42,3.6,-0.18,-5.0,4438900,4970434,0.89,14852352,5.64,0.0,3.39,2.96,2.13,1.91,1.56,0.83,3.81,Basic Materials,Other Precious Metals & Mining,ASE,0,0,0,0,0,0,179,14,99,99,78,96,81,97,99,98,8,7,57
3052,NML,Neuberger Berman Energy Infrastructure and Income Fund Inc.,505397408,8.92,8.87,0.05,0.56,151200,153030,0.99,1301887,1.88,16.14,8.73,8.61,8.42,8.28,8.17,7.1,9.51,Financial Services,Asset Management,NYQ,0,0,0,0,1,0,9,52,65,82,75,80,70,48,69,71,7,77,85
3053,BFLY,"Butterfly Network, Inc.",484686432,1.96,2.02,-0.06,-2.97,31479600,3424424,9.16,7707519,6.39,33.33,2.2,2.35,2.54,2.48,2.53,0.84,4.98,Healthcare,Medical Devices,NYQ,0,0,0,1,0,0,12,5,70,96,98,12,2,8,6,94,11,103,80
3054,RSVR,"Reservoir Media, Inc.",497606560,7.62,7.49,0.13,1.74,199700,69728,1.99,521158,3.3,12.66,7.45,7.44,7.65,7.68,7.73,6.56,9.83,Communication Services,Entertainment,NGM,1,0,1,0,0,1,0,52,42,32,44,44,37,41,22,41,5,18,32
3055,BCAL,California BanCorp.,507428160,15.62,15.61,0.01,0.06,447400,104242,2.94,1527745,2.89,0.0,14.93,14.73,14.9,14.94,14.96,11.87,18.49,Financial Services,Banks - Regional,NCM,1,0,0,1,1,0,7,90,60,41,71,18,66,65,33,69,7,55,76
3056,PFIS,Peoples Financial Services Corp.,496535680,49.6,49.77,-0.17,-0.34,63000,21150,1.57,996651,2.45,61.19,48.32,47.43,46.73,46.34,45.9,38.9,59.7,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,0,48,42,50,44,30,37,41,44,41,7,55,76
3057,AXL,"American Axle & Manufacturing Holdings, Inc.",498381376,4.18,4.2,-0.02,-0.48,5686600,2978156,1.91,12431706,3.77,29.41,4.25,4.26,4.81,5.09,5.27,3.0,7.65,Consumer Cyclical,Auto Parts,NYQ,0,0,0,0,0,0,-20,10,11,8,14,27,11,50,11,8,10,43,74
3058,EBTC,"Enterprise Bancorp, Inc.",500084736,39.94,40.0,-0.06,-0.15,56700,22926,1.93,889570,2.36,3.37,39.39,39.01,37.71,36.74,36.13,23.02,44.41,Financial Services,Banks - Regional,NMS,0,0,0,1,0,0,0,33,42,50,44,15,37,41,52,47,7,55,76
3059,TREE,"LendingTree, Inc.",500125664,36.95,36.28,0.67,1.85,379600,389250,0.68,15624928,3.36,44.03,36.12,38.45,42.16,42.48,44.02,33.5,62.49,Financial Services,Financial Conglomerates,NMS,0,0,1,0,0,0,-20,71,11,89,21,96,63,2,40,28,7,67,69
3060,STK,Columbia Seligman Premium Technology Growth Fund,500539904,30.22,30.01,0.21,0.7,29300,42706,0.69,1208024,1.23,25.64,29.34,28.87,28.93,28.84,28.74,23.05,36.3,Financial Services,Asset Management,NYQ,0,0,0,1,1,0,0,71,42,41,44,44,37,41,42,41,7,77,85
3061,NOA,North American Construction Group Ltd.,490391296,16.14,16.78,-0.64,-3.81,86300,70278,1.23,1159937,2.47,100.0,17.11,16.93,17.56,17.91,18.03,13.19,22.08,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,0,0,0,-10,5,20,16,44,24,10,41,14,22,12,115,36
3062,IQI,Invesco Quality Municipal Income Trust,494463360,9.34,9.35,-0.01,-0.11,168200,166962,1.01,1548583,0.7,30.0,9.32,9.32,9.39,9.37,9.38,8.86,10.53,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,-1,5,35,60,44,68,48,33,59,48,7,77,85
3063,CION,CION Investment Corporation,500147072,9.51,9.49,0.02,0.21,334200,327440,1.02,3039651,1.82,34.47,9.28,9.39,9.86,9.93,10.09,8.51,12.71,Financial Services,Asset Management,NYQ,1,0,0,0,0,0,-8,62,22,41,61,84,51,22,28,26,7,77,85
3064,NLOP,N/A,490642976,33.12,32.91,0.21,0.64,123300,79156,1.56,2463243,1.65,57.61,32.27,31.46,30.63,30.04,29.55,23.38,34.38,Real Estate,REIT - Office,NYQ,1,0,0,0,1,0,0,76,42,50,44,44,37,41,52,41,13,85,55
3065,NCMI,"National CineMedia, Inc.",461148512,4.89,4.89,-0.0,-0.0,1135700,765572,1.15,4073403,4.31,12.5,5.17,5.34,5.76,5.78,5.91,4.12,7.6,Communication Services,Advertising Agencies,NMS,1,0,0,0,0,0,-13,5,16,67,81,30,8,12,15,60,5,110,101
3066,BWMN,Bowman Consulting Group Ltd.,501655552,29.11,28.77,0.34,1.18,261100,86510,2.39,2217590,2.94,38.93,27.22,25.78,24.9,25.21,24.77,17.9,36.65,Industrials,Engineering & Construction,NGM,1,0,0,1,1,0,0,100,42,19,15,28,37,41,52,28,6,11,9
3067,HONE,"HarborOne Bancorp, Inc.",499855616,11.6,11.63,-0.03,-0.26,397200,427154,0.68,4813361,2.23,0.53,11.36,11.22,11.27,11.27,11.26,8.89,14.0,Financial Services,Banks - Regional,NMS,0,0,0,1,0,0,6,43,59,39,63,60,52,70,43,62,7,55,76
3068,MUX,McEwen Inc.,504785024,9.35,9.72,-0.37,-3.81,756100,690252,1.1,5812588,3.62,41.46,9.06,8.53,8.3,8.35,8.16,6.38,11.39,Basic Materials,Other Precious Metals & Mining,NYQ,1,0,0,1,1,0,12,38,70,31,20,84,90,82,82,46,8,7,57
3069,PML,PIMCO Municipal Income Fund II,490584032,7.38,7.37,0.01,0.14,243700,202876,1.2,1511683,0.85,55.96,7.39,7.5,7.8,7.86,7.97,7.12,9.52,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,-9,5,21,43,29,58,29,19,37,27,7,77,85
3070,PGC,Peapack-Gladstone Financial Corporation,501039168,28.25,27.96,0.29,1.04,270900,80950,1.54,2248204,2.61,100.0,27.57,27.86,28.87,28.85,29.15,20.98,37.88,Financial Services,Banks - Regional,NMS,1,0,0,0,0,0,0,48,42,50,44,15,37,34,26,41,7,55,76
3071,PKST,Peakstone Realty Trust,490549152,13.34,13.22,0.12,0.91,258500,143258,1.8,1786047,3.28,44.19,12.97,12.54,12.17,12.29,12.12,9.89,16.26,Real Estate,REIT - Office,NYQ,1,0,0,0,1,0,16,67,75,70,14,3,75,66,86,82,13,85,55
3072,EBF,"Ennis, Inc.",479016704,18.32,18.57,-0.25,-1.35,278600,162438,1.72,3014254,1.88,57.78,18.65,18.84,19.38,19.4,19.58,17.15,25.75,Industrials,Business Equipment & Supplies,NYQ,0,0,1,0,0,0,-8,5,22,64,60,68,21,17,28,33,6,145,143
3073,BALY,Bally's Corporation,490132000,10.0,9.96,0.04,0.4,978700,102256,9.56,1095011,7.4,14.12,10.01,11.11,0.0,0.0,0.0,8.46,22.41,Consumer Cyclical,Resorts & Casinos,NYQ,1,0,0,1,0,0,-32,43,4,11,27,44,44,9,5,7,10,79,14
3074,VCV,Invesco California Value Municipal Income Trust,491008000,10.24,10.2,0.04,0.39,85000,98662,0.86,1000792,1.18,18.71,10.19,10.22,10.22,10.15,10.15,9.51,11.47,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,5,42,50,44,44,37,31,52,41,7,77,85
3075,SFIX,"Stitch Fix, Inc.",478886848,3.53,3.67,-0.14,-3.81,4129800,1962168,1.5,7847584,6.43,11.43,3.99,3.98,3.95,3.92,3.86,2.21,6.98,Consumer Cyclical,Apparel Retail,NMS,0,0,0,0,0,0,12,5,70,77,89,89,2,65,35,27,10,128,137
3076,ADV,Advantage Solutions Inc.,432926176,1.31,1.34,-0.03,-2.24,1504300,620960,1.86,834037,10.84,2.27,1.41,1.43,1.97,2.18,2.35,1.04,4.16,Communication Services,Advertising Agencies,NMS,0,0,0,1,0,1,-41,29,2,1,12,23,71,12,2,3,5,110,101
3077,CODI,Compass Diversified,461949024,6.14,6.26,-0.12,-1.92,1567100,1641284,0.58,11961301,5.85,10.0,6.87,9.48,14.85,16.06,18.18,6.0,24.59,Industrials,Conglomerates,NYQ,0,0,0,0,0,0,-70,5,0,23,60,54,7,0,0,1,6,88,97
3078,DCTH,"Delcath Systems, Inc.",472591520,13.57,14.05,-0.48,-3.42,5040200,593978,5.75,8664458,5.53,52.08,14.76,14.6,13.25,12.56,11.98,7.17,18.23,Healthcare,Medical Devices,NCM,1,0,0,1,0,0,29,5,86,97,96,98,2,54,83,90,11,103,80
3079,CVGW,"Calavo Growers, Inc.",479642304,26.89,26.56,0.33,1.24,744400,374872,1.04,9969642,3.89,3.33,26.77,26.29,25.48,25.44,25.13,20.3,30.02,Consumer Defensive,Food Distribution,NMS,1,0,0,0,0,1,10,19,67,39,29,18,31,71,72,68,9,32,114
3080,EHAB,"Enhabit, Inc.",484093568,9.56,9.51,0.05,0.53,743500,407272,1.78,3952160,3.05,2.08,9.78,9.57,8.95,8.9,8.65,6.85,10.9,Healthcare,Medical Care Facilities,NYQ,0,0,0,1,0,0,16,19,75,67,16,9,9,69,87,60,11,91,118
3081,FTRE,Fortrea Holdings Inc.,471282816,4.98,5.2,-0.22,-4.23,13623300,3161212,2.55,16314709,8.71,7.87,5.24,5.87,10.7,12.85,14.53,3.97,28.41,Healthcare,Biotechnology,NMS,0,0,0,1,0,0,-60,24,1,1,8,5,92,1,0,0,11,93,75
3082,GNTY,"Guaranty Bancshares, Inc.",490839392,42.4,43.28,-0.88,-2.03,226500,38364,5.9,1588422,2.68,63.59,41.53,40.93,38.88,37.89,37.12,29.54,43.64,Financial Services,Banks - Regional,NYQ,1,0,0,0,1,0,0,43,42,50,44,44,37,41,52,41,7,55,76
3083,TALK,"Talkspace, Inc.",463462560,2.77,2.75,0.02,0.73,1954000,1891746,0.82,5726798,5.29,31.05,2.9,2.96,2.94,2.89,2.87,1.6,4.36,Healthcare,Health Information Services,NCM,0,0,0,1,0,0,11,14,68,43,81,52,3,59,32,66,11,39,46
3084,CHCT,Community Healthcare Trust Incorporated,474374752,16.74,16.96,-0.22,-1.3,937000,219408,4.27,3597586,2.22,56.0,16.67,16.62,17.21,17.62,17.83,14.76,27.62,Real Estate,REIT - Healthcare Facilities,NYQ,0,0,1,0,1,0,-6,5,25,36,20,17,53,22,41,19,13,72,95
3085,VALN,Valneva SE,493185056,5.8,5.75,0.05,0.87,26900,40048,0.67,253150,3.47,86.84,5.95,6.19,6.29,6.44,6.54,3.62,8.66,Healthcare,Biotechnology,NMS,0,0,0,0,0,1,-5,24,27,50,2,9,7,6,52,17,11,93,75
3086,SEPN,"Septerna, Inc.",484349152,10.51,10.87,-0.36,-3.31,1124000,1283318,0.87,12730932,6.13,47.45,10.18,9.41,11.79,0.0,0.0,4.17,28.99,Healthcare,Biotechnology,NGM,0,0,1,1,1,0,-3,43,31,0,83,44,74,96,1,4,11,93,75
3087,IPI,"Intrepid Potash, Inc.",469417216,35.25,34.76,0.49,1.41,379700,213254,1.78,7617898,3.61,24.62,36.14,34.91,30.69,29.47,27.9,20.75,39.01,Basic Materials,Agricultural Inputs,NYQ,1,0,0,0,0,0,39,10,90,92,36,66,13,81,95,86,8,40,110
3088,CYH,"Community Health Systems, Inc.",488265120,3.39,3.48,-0.09,-2.59,2795800,3165356,0.88,10617978,5.58,23.21,3.44,3.38,3.41,3.48,3.48,2.24,6.29,Healthcare,Medical Care Facilities,NYQ,1,0,0,0,0,0,6,29,59,17,10,21,4,85,72,60,11,91,118
3089,CCNE,CNB Financial Corporation,480216160,22.89,22.88,0.01,0.04,146100,64536,1.59,1422930,2.26,18.69,22.19,22.18,22.77,22.74,22.9,18.9,29.29,Financial Services,Banks - Regional,NMS,1,0,0,0,0,0,0,81,42,50,44,36,37,41,33,41,7,55,76
3090,VHI,"Valhi, Inc.",470541920,16.18,16.63,-0.45,-2.71,25900,15938,1.63,252322,4.12,100.0,15.82,16.05,18.41,18.96,19.72,14.1,41.75,Basic Materials,Chemicals,NYQ,1,0,0,0,0,0,-18,76,12,19,44,44,37,23,13,32,8,139,87
3091,OPAL,OPAL Fuels Inc.,452498784,2.52,2.61,-0.09,-3.45,2650300,267676,6.43,735707,8.09,12.59,2.89,2.69,2.79,2.99,2.98,1.26,4.45,Utilities,Utilities - Regulated Gas,NCM,0,0,1,1,0,0,-6,5,25,2,8,7,0,88,15,9,3,49,124
3092,QD,Qudian Inc.,470610048,3.09,2.85,0.24,8.42,5031600,473302,10.6,1355576,2.72,100.0,2.92,2.86,2.71,2.64,2.58,1.64,3.34,Financial Services,Credit Services,NYQ,1,0,1,1,1,0,34,81,88,82,91,27,65,78,67,89,7,19,35
3093,DDI,"DoubleDown Interactive Co., Ltd.",474226016,9.57,9.51,0.06,0.63,130100,68652,1.89,619772,4.11,11.59,9.55,9.77,10.49,10.72,10.96,8.09,18.21,Communication Services,Electronic Gaming & Multimedia,NMS,0,0,0,0,0,0,-14,43,15,21,22,44,15,28,30,15,5,100,41
3094,EU,enCore Energy Corp.,493591648,2.65,2.71,-0.06,-2.21,6533600,2731608,1.64,5564127,6.45,69.57,2.29,2.07,2.38,2.57,2.63,1.01,4.5,Energy,Uranium,NCM,0,0,0,1,1,1,23,95,82,1,14,70,97,98,16,12,12,8,5
3095,PSBD,Palmer Square Capital BDC Inc.,472002144,13.92,14.16,-0.24,-1.69,36500,43556,0.84,590278,2.57,100.0,14.16,13.92,14.16,14.25,14.27,11.51,16.85,Financial Services,Asset Management,NYQ,0,0,1,0,1,0,-4,5,29,36,44,44,37,34,36,29,7,77,85
3096,ATYR,"aTyr Pharma, Inc.",447692160,5.03,5.31,-0.28,-5.27,15787200,2176254,5.21,9953137,8.57,45.37,4.97,4.42,3.69,3.46,3.08,1.48,5.98,Healthcare,Biotechnology,NCM,1,0,0,0,0,1,118,19,98,95,97,17,92,96,94,98,11,93,75
3097,EQV,EQV Ventures Acquisition Corp.,468011360,10.51,10.5,0.01,0.1,58300,251642,0.23,2615980,0.84,9.77,10.52,10.4,10.19,0.0,0.0,9.88,10.74,Financial Services,Shell Companies,NYQ,1,0,1,1,0,0,5,5,57,60,44,44,47,56,68,53,7,71,115
3098,BLE,BlackRock Municipal Income Trust II,471543744,9.88,9.9,-0.02,-0.2,105700,116422,0.91,1147838,0.75,0.0,9.88,9.93,10.1,10.12,10.17,9.56,11.41,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,-4,5,29,50,34,60,31,26,43,35,7,77,85
3099,CWCO,Consolidated Water Co. Ltd.,478765536,29.83,30.14,-0.31,-1.03,234700,137386,1.55,3679461,2.27,39.53,28.5,27.16,26.27,26.24,25.74,22.69,30.4,Utilities,Utilities - Regulated Water,NMS,0,0,0,0,1,0,21,71,80,34,27,18,82,83,82,68,3,97,128
3100,ZIP,"ZipRecruiter, Inc.",460798368,4.96,4.85,0.11,2.27,1356100,1123140,1.21,6089050,6.75,20.0,5.34,5.54,6.5,7.03,7.35,4.25,11.25,Communication Services,Internet Content & Information,NYQ,1,0,0,0,0,0,-30,14,5,11,5,5,3,10,10,7,5,57,62
3101,NPB,"Northpointe Bancshares, Inc.",487291456,14.18,14.12,0.06,0.42,1824200,136360,13.37,1825625,2.64,47.28,13.46,13.52,0.0,0.0,0.0,11.43,14.98,Financial Services,Banks - Regional,NYQ,1,0,0,1,0,0,-3,95,31,50,44,44,72,30,43,33,7,55,76
3102,YORW,The York Water Company,461960192,31.84,32.08,-0.24,-0.75,202700,74838,1.88,2470337,2.02,67.16,32.33,32.82,33.59,33.93,34.3,29.86,41.96,Utilities,Utilities - Regulated Water,NMS,0,0,1,0,0,0,-9,5,21,41,21,35,22,17,44,24,3,97,128
3103,KE,"Kimball Electronics, Inc.",468835072,19.23,19.33,-0.1,-0.52,196200,180902,0.94,3192573,2.85,23.58,18.75,17.9,17.77,18.15,17.99,12.41,24.45,Industrials,Electrical Equipment & Parts,NMS,0,0,1,1,1,0,6,29,59,23,24,21,61,76,58,24,6,48,23
3104,DDL,Dingdong (Cayman) Limited,444377440,2.08,2.05,0.03,1.46,278500,756636,0.37,1734512,4.05,16.67,2.11,2.26,2.65,2.68,2.82,1.62,4.79,Consumer Defensive,Grocery Stores,NYQ,0,0,0,0,0,0,-24,19,8,88,97,86,21,3,3,49,9,89,145
3105,EVTL,Vertical Aerospace Ltd.,569376192,6.73,6.2,0.53,8.55,1506100,574102,2.58,3189167,7.85,81.08,5.62,5.21,5.5,5.86,5.92,2.76,15.99,Industrials,Aerospace & Defense,NYQ,1,0,0,0,1,1,35,100,88,1,56,6,95,98,14,25,6,9,20
3106,PSTL,"Postal Realty Trust, Inc.",456428160,14.92,14.96,-0.04,-0.27,618600,198912,3.11,2722554,1.83,24.78,14.63,14.06,13.54,13.45,13.16,12.26,15.42,Real Estate,REIT - Office,NYQ,0,0,0,0,1,0,13,43,71,70,27,33,77,64,83,70,13,85,55
3107,ANSC,Agriculture & Natural Solutions Acquisition Corporation,467259392,10.84,10.83,0.01,0.06,600,147102,0.0,1576900,0.2,13.64,10.79,10.75,10.62,10.57,10.53,10.25,10.93,Financial Services,Shell Companies,NGM,0,0,1,1,1,0,4,5,55,62,54,52,47,51,64,53,7,71,115
3108,NBR,Nabors Industries Ltd.,438175840,27.91,28.17,-0.26,-0.92,1118100,490916,2.28,14383122,7.77,10.75,30.38,31.48,43.06,48.12,51.93,23.27,105.96,Energy,Oil & Gas Drilling,NYQ,0,0,0,1,0,0,-46,19,1,8,7,11,71,2,3,2,12,147,60
3109,BME,BlackRock Health Sciences Trust,468110912,36.22,36.16,0.06,0.17,63800,44270,1.44,1587128,1.04,52.41,35.95,36.1,36.88,37.03,37.26,34.18,42.64,Financial Services,Asset Management,NYQ,0,0,1,0,0,0,-4,5,29,50,30,44,37,25,46,33,7,77,85
3110,NXJ,Nuveen New Jersey Quality Municipal Income Fund,468405920,11.31,11.36,-0.05,-0.44,154300,131772,1.17,1484598,0.64,7.34,11.29,11.32,11.45,11.46,11.49,11.01,13.13,Financial Services,Asset Management,NYQ,1,0,1,1,0,0,-2,5,33,50,44,64,44,32,46,46,7,77,85
3111,MYGN,"Myriad Genetics, Inc.",489905856,5.25,5.33,-0.08,-1.5,1881100,2576732,0.69,13456703,5.7,37.21,5.05,5.81,10.09,11.77,13.26,3.81,29.3,Healthcare,Diagnostics & Research,NMS,0,0,0,0,0,0,-60,71,1,2,2,83,96,1,1,0,11,108,24
3112,KODK,Eastman Kodak Company,466095008,5.75,5.77,-0.02,-0.35,1523600,1242992,1.23,7482424,3.42,27.27,5.82,6.0,6.12,6.03,6.08,4.26,8.24,Industrials,Specialty Business Services,NYQ,0,0,1,1,0,0,-2,5,33,82,91,86,19,18,18,53,6,68,104
3113,UNTY,"Unity Bancorp, Inc.",475975712,47.45,46.79,0.66,1.41,319700,52756,4.57,2337627,2.8,41.92,44.75,43.94,42.39,41.22,40.51,26.27,51.22,Financial Services,Banks - Regional,NGM,1,0,0,0,1,0,0,100,42,50,44,44,37,41,52,47,7,55,76
3114,GBLI,"Global Indemnity Group, LLC",484483296,32.44,33.94,-1.5,-4.42,1900,4108,0.47,121600,2.03,100.0,31.72,31.24,31.89,31.94,31.99,26.94,37.0,Financial Services,Insurance - Property & Casualty,NYQ,0,0,1,1,1,1,0,52,42,50,44,44,37,23,34,41,7,29,126
3115,SNDA,"Sonida Senior Living, Inc.",474653472,25.16,24.35,0.81,3.33,166200,31692,5.25,775788,2.43,100.0,24.5,24.28,24.12,23.97,23.85,19.34,33.25,Healthcare,Medical Care Facilities,NYQ,1,0,0,1,0,1,0,48,42,28,44,52,37,41,52,41,11,91,118
3116,CGEM,"Cullinan Therapeutics, Inc.",457954080,7.76,7.75,0.01,0.13,1444900,420100,1.59,3400482,5.67,22.69,8.17,8.27,9.89,10.68,11.18,6.85,21.01,Healthcare,Biotechnology,NMS,1,0,0,1,0,0,-30,5,5,3,14,92,6,27,6,4,11,93,75
3117,AUNA,N/A,469982272,6.34,6.35,-0.01,-0.16,79500,33388,2.38,219306,3.01,0.0,6.4,6.64,7.08,7.24,7.43,6.13,9.38,Healthcare,Medical Care Facilities,NYQ,1,0,0,1,0,0,-14,10,15,34,9,13,18,11,33,17,11,91,118
3118,GTEN,"Gores Holdings X, Inc.",460215776,10.25,10.21,0.04,0.39,1300,26160,0.05,267263,1.8,0.0,0.0,0.0,0.0,0.0,0.0,10.15,10.53,N/A,N/A,NGM,0,0,0,0,0,0,0,20,42,50,44,44,37,41,52,41,4,54,90
3119,AXGN,"Axogen, Inc.",478212000,10.5,10.47,0.03,0.29,1101200,623314,1.6,7482193,4.71,24.59,10.53,12.1,13.88,13.71,14.47,7.17,21.0,Healthcare,Medical Devices,NCM,1,0,0,1,0,0,-21,52,10,97,96,60,16,1,7,82,11,103,80
3120,CANG,Cango Inc.,463126400,4.46,4.37,0.09,2.06,335200,348568,0.96,1588219,5.78,28.0,4.57,4.46,4.03,3.79,3.58,1.4,9.66,Consumer Cyclical,Auto & Truck Dealerships,NYQ,0,0,0,1,0,1,72,19,95,98,99,91,17,73,28,97,10,44,61
3121,ISD,"PGIM High Yield Bond Fund, Inc.",471332448,14.17,14.02,0.15,1.07,102700,101670,1.01,1380438,0.85,46.67,13.79,13.64,13.38,13.21,13.09,11.82,14.49,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,8,62,62,75,66,66,62,51,69,69,7,77,85
3122,CLMB,"Climb Global Solutions, Inc.",475561856,103.33,102.56,0.77,0.75,125500,72078,1.48,7628171,3.42,27.88,104.07,106.31,108.37,105.8,106.11,54.91,145.0,Technology,Electronics & Computer Distribution,NGM,1,0,0,0,0,0,0,29,42,50,52,44,10,23,19,47,1,66,50
3123,CELC,Celcuity Inc.,474844640,12.54,12.01,0.53,4.41,555100,171504,2.46,1932471,5.57,63.3,11.86,11.41,11.81,12.19,12.21,7.58,19.77,Healthcare,Biotechnology,NCM,1,0,0,1,0,1,2,71,51,11,12,84,90,83,57,17,11,93,75
3124,TTI,"TETRA Technologies, Inc.",469747680,3.53,3.46,0.07,2.02,6490900,1731346,3.75,5340127,5.89,17.39,3.33,3.18,3.32,3.4,3.41,2.03,5.12,Industrials,Conglomerates,NYQ,1,0,0,0,0,1,4,67,55,70,30,12,96,30,59,51,6,88,97
3125,NPFD,Nuveen Variable Rate Preferred & Income Fund,465158912,19.25,19.2,0.05,0.26,65000,53844,1.21,1000252,0.99,28.94,18.91,18.65,18.14,17.88,17.65,16.79,19.43,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,0,14,42,50,44,44,37,41,52,41,7,77,85
3126,CRMT,"America's Car-Mart, Inc.",460182048,55.69,53.92,1.77,3.28,104500,89008,0.97,4560297,4.69,7.91,52.1,50.54,49.68,50.72,50.35,36.4,72.26,Consumer Cyclical,Auto & Truck Dealerships,NMS,0,0,0,1,0,0,0,76,42,26,32,12,37,41,52,28,10,44,61
3127,AAM,AA Mission Acquisition Corp.,459088544,10.44,10.44,-0.0,-0.0,0,59120,0.0,610658,0.34,0.0,10.4,10.36,10.25,0.0,0.0,9.96,10.79,Financial Services,Shell Companies,NYQ,0,0,1,1,1,0,0,5,42,50,44,44,37,41,52,41,7,71,115
3128,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,453496960,12.35,12.3,0.05,0.41,66600,79558,0.84,966217,1.22,36.84,12.22,12.11,11.66,11.41,11.24,9.73,12.55,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,0,5,42,50,44,44,37,41,52,41,7,77,85
3129,FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",460371968,13.04,12.97,0.07,0.54,115600,104818,1.1,1311348,0.8,0.0,12.8,12.61,12.46,12.37,12.27,10.9,14.5,Financial Services,Asset Management,NYQ,0,0,1,1,1,0,5,14,57,57,75,70,59,56,43,60,7,77,85
3130,IGD,Voya Global Equity Dividend and Premium Opportunity Fund,456648576,5.79,5.78,0.01,0.17,232500,193770,1.2,1087033,0.84,18.18,5.71,5.62,5.42,5.33,5.24,5.01,5.81,Financial Services,Asset Management,NYQ,1,0,1,1,1,0,11,10,68,78,64,64,57,55,75,72,7,77,85
3131,NATH,"Nathan's Famous, Inc.",451768160,110.47,106.38,4.09,3.84,100300,40836,2.02,4390849,3.2,48.43,108.56,104.37,94.93,91.75,87.82,68.26,118.5,Consumer Cyclical,Restaurants,NMS,1,0,0,0,0,0,0,29,42,50,44,28,37,41,52,47,10,82,71
3132,SIGA,"SIGA Technologies, Inc.",467567680,6.46,6.56,-0.1,-1.52,915800,477912,1.47,2830723,3.75,44.0,6.26,6.0,5.87,5.91,5.83,4.95,12.83,Healthcare,Drug Manufacturers - Specialty & Generic,NGM,0,0,0,0,1,0,15,57,74,18,18,88,68,87,83,27,11,64,106
3133,KMDA,Kamada Ltd.,449644896,7.71,7.9,-0.19,-2.41,106200,77436,1.36,541588,2.51,25.81,7.26,7.0,6.6,6.45,6.29,4.83,9.15,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,1,0,0,1,1,1,0,86,42,50,44,24,37,41,52,47,11,64,106
3134,AMPX,"Amprius Technologies, Inc.",490622240,4.07,4.27,-0.2,-4.68,15842300,3960334,1.28,12399321,7.09,34.92,3.51,3.1,2.67,2.61,2.43,0.61,4.35,Industrials,Electrical Equipment & Parts,NYQ,1,1,0,1,1,1,163,90,98,98,91,1,98,93,99,98,6,48,23
3135,RMT,"Royce Micro-Cap Trust, Inc.",464754848,9.17,9.08,0.09,0.99,133600,141152,0.95,1189936,1.25,41.67,8.83,8.65,8.69,8.69,8.66,7.25,10.43,Financial Services,Asset Management,NYQ,0,0,0,0,1,0,6,100,59,36,63,64,75,69,44,57,7,77,85
3136,TYG,Tortoise Energy Infrastructure Corporation,461060672,42.83,42.52,0.31,0.73,43500,59422,0.73,2384799,1.59,16.46,41.67,40.94,39.87,39.0,38.4,33.09,48.76,Financial Services,Asset Management,NYQ,0,0,0,1,1,0,0,57,42,50,44,44,37,41,52,41,7,77,85
3137,MYD,"BlackRock MuniYield Fund, Inc.",457335488,9.98,10.0,-0.02,-0.2,104700,113096,0.93,1127042,0.69,50.05,9.98,10.03,10.21,10.23,10.29,9.65,11.74,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,-4,5,29,50,32,60,44,26,46,34,7,77,85
